Username,Grade,Attempt Number,Date,Status,Duration,,,,,,,
20151142,2 ,1,9/17/2015 17:31,Completed,0:02:20,,,,,,,
20151142,1 ,2,9/17/2015 17:33,Completed,0:01:21,,,,,,,
20151142,2 ,3,9/17/2015 17:34,Completed,0:01:36,,,,,,,
20151142,2 ,4,9/17/2015 17:36,Completed,0:01:31,,,,,,,
20151142,3 ,5,9/17/2015 17:37,Completed,0:00:33,,,,,,,
20150809,2 ,1,8/27/2015 21:38,Completed,0:14:20,,,,,,,
20150809,2 ,2,8/27/2015 21:48,Completed,0:02:30,,,,,,,
20150809,1 ,3,8/27/2015 21:50,Completed,0:00:59,,,,,,,
20150809,2 ,4,8/27/2015 21:52,Completed,0:01:16,,,,,,,
20150809,1 ,5,8/27/2015 21:57,Completed,0:01:02,,,,,,,
20150809,1 ,6,8/27/2015 21:59,Completed,0:01:00,,,,,,,
20150809,2 ,7,8/27/2015 22:01,Completed,0:00:44,,,,,,,
20150809,1 ,8,8/27/2015 22:09,Completed,0:00:38,,,,,,,
20150809,2 ,9,8/27/2015 22:11,Completed,0:01:49,,,,,,,
20150809,2 ,10,8/27/2015 22:12,Completed,0:00:25,,,,,,,
20150809,2 ,11,8/27/2015 22:14,Completed,0:00:31,,,,,,,
20150809,1 ,12,8/27/2015 22:15,Completed,0:00:32,,,,,,,
20150809,1 ,13,8/27/2015 22:16,Completed,0:00:27,,,,,,,
20150809,2 ,14,8/27/2015 22:17,Completed,0:00:24,,,,,,,
20150809,3 ,15,8/27/2015 22:18,Completed,0:00:20,,,,,,,
20150809,1 ,16,8/27/2015 22:19,Completed,0:00:25,,,,,,,
20150809,2 ,17,8/27/2015 22:19,Completed,0:00:12,,,,,,,
20150809,1 ,18,8/27/2015 22:20,Completed,0:00:33,,,,,,,
20150809,1 ,19,8/27/2015 22:21,Completed,0:00:38,,,,,,,
20150809,2 ,20,8/27/2015 22:23,Completed,0:00:22,,,,,,,
20150809,2 ,21,8/27/2015 22:24,Completed,0:00:28,,,,,,,
20150809,3 ,22,8/27/2015 22:25,Completed,0:00:31,,,,,,,
20150809,2 ,23,8/27/2015 22:26,Completed,0:00:31,,,,,,,
20150809,3 ,24,8/27/2015 22:27,Completed,0:00:16,,,,,,,
20150809,2 ,25,8/27/2015 22:27,Completed,0:00:43,,,,,,,
20150809,2 ,26,8/27/2015 22:28,Completed,0:00:27,,,,,,,
20150809,1 ,27,8/27/2015 22:30,Completed,0:01:06,,,,,,,
20150809,3 ,28,8/27/2015 22:31,Completed,0:00:49,,,,,,,
20150809,2 ,29,9/19/2015 11:24,Completed,0:00:56,,,,,,,
20150809,2 ,30,9/19/2015 11:26,Completed,0:01:09,,,,,,,
20150809,1 ,31,9/19/2015 11:41,Completed,0:02:28,,,,,,,
20150809,2 ,32,9/19/2015 11:45,Completed,0:02:19,,,,,,,
20150809,1 ,33,9/19/2015 11:50,Completed,0:02:10,,,,,,,
20150809,2 ,34,9/19/2015 11:51,Completed,0:00:47,,,,,,,
20150249,2 ,1,8/21/2015 14:38,Completed,0:06:00,,,,,,,
20150249,2 ,2,8/21/2015 14:40,Completed,0:01:24,,,,,,,
20150249,0 ,3,8/27/2015 16:14,Completed,0:00:22,,,,,,,
20150249,2 ,4,9/18/2015 14:37,Completed,0:03:03,,,,,,,
20150249,1 ,5,9/18/2015 14:39,Completed,0:02:13,,,,,,,
20150249,3 ,6,9/18/2015 14:43,Completed,0:03:37,,,,,,,
20150932,0 ,1,8/30/2015 13:33,Completed,0:00:35,,,,,,,
20150932,0 ,2,8/30/2015 13:34,Completed,0:00:49,,,,,,,
20150932,2 ,3,8/30/2015 19:43,Completed,0:00:52,,,,,,,
20150932,2 ,4,8/30/2015 19:45,Completed,0:01:10,,,,,,,
20151143,0 ,1,8/29/2015 3:15,Completed,0:01:24,,,,,,,
20151143,0 ,2,8/29/2015 3:17,Completed,0:00:56,,,,,,,
20150284,2 ,1,8/25/2015 14:31,Completed,0:01:23,,,,,,,
20150284,2 ,2,8/25/2015 14:41,Completed,0:00:47,,,,,,,
20150284,3 ,3,8/25/2015 14:42,Completed,0:00:43,,,,,,,
20150284,1 ,4,8/25/2015 14:44,Completed,0:01:46,,,,,,,
20150122,2 ,1,8/29/2015 18:14,Completed,0:03:21,,,,,,,
20150122,2 ,2,8/29/2015 18:15,Completed,0:00:56,,,,,,,
20150122,3 ,3,8/29/2015 18:17,Completed,0:01:28,,,,,,,
20150659,3 ,1,8/27/2015 19:42,Completed,0:00:26,,,,,,,
20150659,2 ,2,8/27/2015 19:44,Completed,0:01:33,,,,,,,
20150659,2 ,3,8/27/2015 19:47,Completed,0:02:18,,,,,,,
20150659,2 ,4,8/27/2015 19:49,Completed,0:01:05,,,,,,,
20150659,3 ,5,8/27/2015 19:51,Completed,0:01:28,,,,,,,
20150606,3 ,1,8/30/2015 13:40,Completed,0:01:06,,,,,,,
20150606,3 ,2,8/30/2015 13:42,Completed,0:01:08,,,,,,,
20150606,2 ,3,8/30/2015 13:48,Completed,0:03:02,,,,,,,
20150606,2 ,4,8/30/2015 13:49,Completed,0:00:42,,,,,,,
20150606,2 ,5,8/30/2015 13:52,Completed,0:01:09,,,,,,,
20150606,3 ,6,8/30/2015 13:53,Completed,0:00:55,,,,,,,
20150606,2 ,7,9/19/2015 13:27,Completed,0:05:06,,,,,,,
20150606,2 ,8,9/19/2015 13:29,Completed,0:00:55,,,,,,,
20150606,3 ,9,9/19/2015 13:31,Completed,0:01:13,,,,,,,
20150606,3 ,10,9/19/2015 13:32,Completed,0:00:55,,,,,,,
20150483,1 ,1,8/30/2015 18:21,Completed,0:00:16,,,,,,,
20150483,2 ,2,8/30/2015 18:27,Completed,0:02:07,,,,,,,
20150483,2 ,3,8/30/2015 19:17,Completed,0:01:03,,,,,,,
20150483,1 ,4,8/30/2015 19:19,Completed,0:00:43,,,,,,,
20150483,2 ,5,8/30/2015 19:21,Completed,0:01:01,,,,,,,
20150483,1 ,6,8/30/2015 19:23,Completed,0:00:17,,,,,,,
20150483,1 ,7,8/30/2015 19:50,Completed,0:00:12,,,,,,,
20150483,1 ,8,8/30/2015 20:01,Completed,0:01:43,,,,,,,
20150483,2 ,9,8/30/2015 20:03,Completed,0:00:41,,,,,,,
20150483,2 ,10,8/30/2015 20:04,Completed,0:00:49,,,,,,,
20150483,2 ,11,8/30/2015 20:07,Completed,0:01:38,,,,,,,
20150483,2 ,12,8/30/2015 20:09,Completed,0:01:13,,,,,,,
20150483,3 ,13,8/30/2015 20:10,Completed,0:00:36,,,,,,,
20150483,2 ,14,8/30/2015 20:12,Completed,0:00:59,,,,,,,
20150483,2 ,15,8/30/2015 20:13,Completed,0:00:28,,,,,,,
20150483,2 ,16,8/30/2015 20:15,Completed,0:00:59,,,,,,,
20150483,1 ,17,8/30/2015 20:16,Completed,0:01:17,,,,,,,
20150483,1 ,18,8/30/2015 20:18,Completed,0:00:31,,,,,,,
20150483,3 ,19,8/30/2015 20:19,Completed,0:00:22,,,,,,,
20150483,2 ,20,8/30/2015 20:20,Completed,0:00:19,,,,,,,
20150483,1 ,21,8/30/2015 20:22,Completed,0:00:35,,,,,,,
20150483,2 ,22,8/30/2015 20:24,Completed,0:00:56,,,,,,,
20150483,3 ,23,8/30/2015 20:25,Completed,0:00:24,,,,,,,
20150483,3 ,24,8/30/2015 20:25,Completed,0:00:12,,,,,,,
20150483,1 ,25,8/30/2015 20:26,Completed,0:00:38,,,,,,,
20150483,1 ,26,8/30/2015 20:27,Completed,0:00:30,,,,,,,
20150483,3 ,27,8/30/2015 20:30,Completed,0:00:52,,,,,,,
20150483,3 ,28,8/30/2015 20:33,Completed,0:00:25,,,,,,,
20150483,2 ,29,8/30/2015 20:34,Completed,0:00:30,,,,,,,
20150483,2 ,30,8/30/2015 20:34,Completed,0:00:18,,,,,,,
20150483,2 ,31,8/30/2015 20:36,Completed,0:01:25,,,,,,,
20150483,1 ,32,8/30/2015 20:38,Completed,0:00:46,,,,,,,
20150483,3 ,33,8/30/2015 20:42,Completed,0:00:56,,,,,,,
20150483,3 ,34,8/30/2015 20:43,Completed,0:00:37,,,,,,,
20150483,1 ,35,8/30/2015 20:44,Completed,0:00:48,,,,,,,
20150483,3 ,36,8/30/2015 20:47,Completed,0:00:38,,,,,,,
20150483,3 ,37,8/30/2015 20:49,Completed,0:01:06,,,,,,,
20150483,3 ,38,8/30/2015 20:50,Completed,0:01:00,,,,,,,
20150483,3 ,39,8/30/2015 20:53,Completed,0:00:23,,,,,,,
20150483,3 ,40,8/30/2015 20:53,Completed,0:00:36,,,,,,,
20150483,0 ,41,8/30/2015 20:54,Completed,0:00:08,,,,,,,
20150483,0 ,42,8/30/2015 20:54,Completed,0:00:12,,,,,,,
20150483,0 ,43,8/30/2015 20:55,Completed,0:00:27,,,,,,,
20150483,0 ,44,8/30/2015 20:57,Completed,0:01:00,,,,,,,
20150483,0 ,45,8/30/2015 20:58,Completed,0:00:15,,,,,,,
20150483,1 ,46,8/30/2015 20:59,Completed,0:00:14,,,,,,,
20150483,0 ,47,8/30/2015 20:59,Completed,0:00:08,,,,,,,
20150483,0 ,48,8/30/2015 21:00,Completed,0:00:20,,,,,,,
20150483,1 ,49,8/30/2015 21:00,Completed,0:00:31,,,,,,,
20150483,0 ,50,8/30/2015 21:01,Completed,0:00:10,,,,,,,
20150483,1 ,51,8/30/2015 21:02,Completed,0:00:16,,,,,,,
20150483,0 ,52,8/30/2015 21:02,Completed,0:00:08,,,,,,,
20150483,0 ,53,8/30/2015 21:02,Completed,0:00:13,,,,,,,
20150483,0 ,54,8/30/2015 21:03,Completed,0:00:11,,,,,,,
20150483,0 ,55,8/30/2015 21:03,Completed,0:00:10,,,,,,,
20150483,0 ,56,8/30/2015 21:04,Completed,0:00:08,,,,,,,
20150483,0 ,57,8/30/2015 21:04,Completed,0:00:07,,,,,,,
20150483,0 ,58,8/30/2015 21:05,Completed,0:00:12,,,,,,,
20150483,0 ,59,8/30/2015 21:05,Completed,0:00:08,,,,,,,
20150483,0 ,60,8/30/2015 21:05,Completed,0:00:15,,,,,,,
20150483,1 ,61,8/30/2015 21:06,Completed,0:00:36,,,,,,,
20150483,0 ,62,8/30/2015 21:07,Completed,0:00:08,,,,,,,
20150483,0 ,63,8/30/2015 21:07,Completed,0:00:08,,,,,,,
20150483,0 ,64,8/30/2015 21:08,Completed,0:00:08,,,,,,,
20150483,0 ,65,8/30/2015 21:08,Completed,0:00:08,,,,,,,
20150483,0 ,66,8/30/2015 21:08,Completed,0:00:07,,,,,,,
20150483,0 ,67,8/30/2015 21:09,Completed,0:00:07,,,,,,,
20150483,0 ,68,8/30/2015 21:09,Completed,0:00:10,,,,,,,
20150483,0 ,69,8/30/2015 21:10,Completed,0:00:09,,,,,,,
20150483,0 ,70,8/30/2015 21:10,Completed,0:00:07,,,,,,,
20150483,0 ,71,8/30/2015 21:10,Completed,0:00:06,,,,,,,
20150483,0 ,72,8/30/2015 21:10,Completed,0:00:07,,,,,,,
20150483,1 ,73,8/30/2015 21:14,Completed,0:01:24,,,,,,,
20150206,2 ,1,8/26/2015 18:08,Completed,0:00:54,,,,,,,
20150206,3 ,2,8/26/2015 18:13,Completed,0:02:20,,,,,,,
20150206,3 ,3,8/26/2015 18:15,Completed,0:00:32,,,,,,,
20150206,2 ,4,8/26/2015 18:18,Completed,0:00:38,,,,,,,
20150206,3 ,5,8/26/2015 18:20,Completed,0:00:44,,,,,,,
20150206,2 ,6,8/26/2015 18:21,Completed,0:01:05,,,,,,,
20150206,3 ,7,8/26/2015 18:23,Completed,0:00:52,,,,,,,
20150206,3 ,8,8/26/2015 18:25,Completed,0:00:55,,,,,,,
20150206,2 ,9,8/26/2015 18:26,Completed,0:01:11,,,,,,,
20150206,3 ,10,8/26/2015 18:28,Completed,0:00:17,,,,,,,
20150206,3 ,11,8/26/2015 18:28,Completed,0:00:19,,,,,,,
20150732,2 ,1,8/29/2015 22:54,Completed,0:01:13,,,,,,,
20150732,2 ,2,8/29/2015 22:56,Completed,0:02:27,,,,,,,
20150732,3 ,3,8/29/2015 22:59,Completed,0:02:07,,,,,,,
20150732,0 ,4,9/18/2015 18:16,Completed,0:03:23,,,,,,,
20150732,2 ,5,9/18/2015 18:17,Completed,0:01:11,,,,,,,
20150732,1 ,6,9/18/2015 18:19,Completed,0:00:55,,,,,,,
20150732,1 ,7,9/18/2015 18:20,Completed,0:00:28,,,,,,,
20150732,3 ,8,9/18/2015 18:21,Completed,0:00:25,,,,,,,
20150154,1 ,1,8/23/2015 20:41,Completed,0:01:28,,,,,,,
20150781,0 ,1,9/19/2015 14:20,Completed,0:07:28,,,,,,,
20150781,2 ,2,9/19/2015 14:22,Completed,0:02:11,,,,,,,
20150781,1 ,3,9/19/2015 14:24,Completed,0:01:09,,,,,,,
20150781,3 ,4,9/19/2015 14:26,Completed,0:01:57,,,,,,,
20150524,1 ,1,8/26/2015 18:38,Completed,0:01:07,,,,,,,
20150524,0 ,2,9/14/2015 14:43,Completed,0:03:42,,,,,,,
20150524,0 ,3,9/14/2015 14:44,Completed,0:00:42,,,,,,,
20150524,1 ,4,9/14/2015 14:45,Completed,0:00:50,,,,,,,
20150524,0 ,5,9/17/2015 12:41,Completed,0:01:27,,,,,,,
20150524,1 ,6,9/17/2015 12:42,Completed,0:00:36,,,,,,,
20150524,2 ,7,9/17/2015 12:44,Completed,0:00:51,,,,,,,
20151147,3 ,1,9/19/2015 13:47,Completed,0:01:05,,,,,,,
20151147,2 ,2,9/19/2015 13:49,Completed,0:02:14,,,,,,,
20151147,0 ,3,9/19/2015 14:07,Completed,0:17:08,,,,,,,
20151147,0 ,4,9/19/2015 14:42,Completed,0:01:01,,,,,,,
20151147,2 ,5,9/19/2015 14:45,Completed,0:01:44,,,,,,,
20151147,2 ,6,9/19/2015 14:49,Completed,0:01:06,,,,,,,
20151147,3 ,7,9/19/2015 14:53,Completed,0:01:29,,,,,,,
20151147,1 ,8,9/19/2015 15:20,Completed,0:05:41,,,,,,,
20151147,2 ,9,9/19/2015 15:22,Completed,0:00:21,,,,,,,
20150805,0 ,1,8/29/2015 12:41,Completed,0:17:50,,,,,,,
20150602,1 ,1,8/24/2015 18:58,Completed,0:02:06,,,,,,,
20150602,2 ,2,8/24/2015 19:00,Completed,0:01:22,,,,,,,
20150602,1 ,3,8/24/2015 19:02,Completed,0:00:45,,,,,,,
20150602,0 ,4,8/24/2015 19:19,Completed,0:17:14,,,,,,,
20150602,2 ,5,9/18/2015 9:22,Completed,0:00:58,,,,,,,
20150602,2 ,6,9/18/2015 9:24,Completed,0:01:02,,,,,,,
20150602,1 ,7,9/18/2015 9:26,Completed,0:01:45,,,,,,,
20150602,2 ,8,9/19/2015 14:47,Completed,0:00:32,,,,,,,
20150791,3 ,1,9/18/2015 12:45,Completed,0:00:33,,,,,,,
20150791,3 ,2,9/18/2015 12:49,Completed,0:03:47,,,,,,,
20150791,3 ,3,9/18/2015 12:52,Completed,0:01:43,,,,,,,
20150791,3 ,4,9/18/2015 12:54,Completed,0:01:21,,,,,,,
20150699,2 ,1,8/22/2015 15:48,Completed,0:00:29,,,,,,,
20150857,2 ,1,8/29/2015 15:22,Completed,0:06:45,,,,,,,
20150387,2 ,1,8/24/2015 13:35,Completed,0:01:37,,,,,,,
20150387,1 ,2,8/24/2015 13:38,Completed,0:01:50,,,,,,,
20150387,3 ,3,8/24/2015 13:39,Completed,0:00:35,,,,,,,
20150387,1 ,4,8/24/2015 13:41,Completed,0:01:24,,,,,,,
20150387,1 ,5,8/24/2015 13:44,Completed,0:02:30,,,,,,,
20150387,2 ,6,8/24/2015 13:45,Completed,0:00:58,,,,,,,
20150387,2 ,7,8/24/2015 13:49,Completed,0:04:05,,,,,,,
20150387,2 ,8,8/24/2015 13:50,Completed,0:00:14,,,,,,,
20150387,0 ,9,8/24/2015 13:51,Completed,0:00:36,,,,,,,
20150387,1 ,10,8/24/2015 13:52,Completed,0:00:30,,,,,,,
20150387,3 ,11,8/24/2015 13:54,Completed,0:01:33,,,,,,,
20150387,1 ,12,8/24/2015 13:55,Completed,0:00:17,,,,,,,
20150387,1 ,13,8/24/2015 13:55,Completed,0:00:10,,,,,,,
20150387,2 ,14,8/24/2015 13:56,Completed,0:00:47,,,,,,,
20150387,0 ,15,8/24/2015 13:57,Completed,0:00:11,,,,,,,
20150387,0 ,16,8/24/2015 13:57,Completed,0:00:09,,,,,,,
20150387,2 ,17,8/24/2015 13:58,Completed,0:00:37,,,,,,,
20150587,2 ,1,8/30/2015 10:12,Completed,0:01:28,,,,,,,
20150587,3 ,2,8/30/2015 10:14,Completed,0:00:55,,,,,,,
20150587,1 ,3,8/30/2015 10:15,Completed,0:00:38,,,,,,,
20150587,1 ,4,8/30/2015 10:16,Completed,0:00:55,,,,,,,
20151000,3 ,1,8/24/2015 1:56,Completed,0:00:28,,,,,,,
20151000,2 ,2,8/24/2015 2:00,Completed,0:04:14,,,,,,,
20151000,2 ,3,8/24/2015 2:12,Completed,0:09:08,,,,,,,
20150949,2 ,1,9/17/2015 16:59,Completed,0:00:26,,,,,,,
20150949,2 ,2,9/17/2015 17:00,Completed,0:00:27,,,,,,,
20150949,0 ,3,9/17/2015 17:01,Completed,0:01:07,,,,,,,
20150949,3 ,4,9/17/2015 17:02,Completed,0:00:31,,,,,,,
20150949,3 ,5,9/17/2015 17:03,Completed,0:00:47,,,,,,,
20150041,2 ,1,8/30/2015 10:42,Completed,0:01:03,,,,,,,
20150433,3 ,1,8/25/2015 16:53,Completed,0:00:39,,,,,,,
20150433,2 ,2,8/25/2015 18:06,Completed,0:00:44,,,,,,,
20150433,1 ,3,8/25/2015 18:08,Completed,0:00:55,,,,,,,
20150433,1 ,4,8/25/2015 18:09,Completed,0:00:27,,,,,,,
20150433,2 ,5,8/25/2015 18:10,Completed,0:01:16,,,,,,,
20150433,1 ,6,8/25/2015 18:11,Completed,0:00:31,,,,,,,
20150433,0 ,7,8/25/2015 18:27,Completed,0:15:04,,,,,,,
20150433,2 ,8,8/25/2015 18:39,Completed,0:00:35,,,,,,,
20150089,3 ,1,9/19/2015 13:40,Completed,0:00:59,,,,,,,
20150089,3 ,2,9/19/2015 13:41,Completed,0:01:02,,,,,,,
20151148,2 ,1,8/26/2015 21:19,Completed,0:01:16,,,,,,,
20151148,0 ,2,8/26/2015 21:37,Completed,0:03:55,,,,,,,
20151148,2 ,3,8/26/2015 21:39,Completed,0:01:22,,,,,,,
20151148,2 ,4,8/26/2015 21:43,Completed,0:02:15,,,,,,,
20151148,1 ,5,8/26/2015 21:45,Completed,0:01:05,,,,,,,
20151148,1 ,6,8/26/2015 21:46,Completed,0:00:27,,,,,,,
20151148,2 ,7,8/26/2015 21:51,Completed,0:04:46,,,,,,,
20151148,3 ,8,8/26/2015 21:52,Completed,0:01:11,,,,,,,
20151148,1 ,9,9/19/2015 15:44,Completed,0:00:52,,,,,,,
20151148,1 ,10,9/19/2015 15:46,Completed,0:00:21,,,,,,,
20151148,3 ,11,9/19/2015 15:47,Completed,0:00:49,,,,,,,
20150779,3 ,1,9/19/2015 15:31,Completed,0:02:41,,,,,,,
20150537,2 ,1,8/30/2015 18:26,Completed,0:00:34,,,,,,,
20150537,2 ,2,8/30/2015 18:28,Completed,0:01:04,,,,,,,
20150537,3 ,3,8/30/2015 18:29,Completed,0:00:38,,,,,,,
20150537,3 ,4,8/30/2015 18:30,Completed,0:00:22,,,,,,,
20150537,2 ,5,8/30/2015 18:31,Completed,0:00:12,,,,,,,
20150537,2 ,6,8/30/2015 18:32,Completed,0:00:21,,,,,,,
20150537,3 ,7,8/30/2015 18:32,Completed,0:00:15,,,,,,,
20150537,1 ,8,8/30/2015 18:35,Completed,0:02:27,,,,,,,
20150537,3 ,9,8/30/2015 18:36,Completed,0:00:39,,,,,,,
20150537,3 ,10,8/30/2015 18:37,Completed,0:00:27,,,,,,,
20150537,3 ,11,8/30/2015 18:42,Completed,0:04:10,,,,,,,
20150113,0 ,1,8/27/2015 21:26,Completed,0:02:00,,,,,,,
20150113,3 ,2,8/27/2015 21:28,Completed,0:00:51,,,,,,,
20150113,2 ,3,8/27/2015 22:18,Completed,0:02:45,,,,,,,
20150113,2 ,4,8/27/2015 22:20,Completed,0:00:55,,,,,,,
20150113,1 ,5,8/27/2015 22:26,Completed,0:04:49,,,,,,,
20150113,3 ,6,8/27/2015 22:27,Completed,0:00:31,,,,,,,
20150113,1 ,7,8/27/2015 22:29,Completed,0:00:53,,,,,,,
20150113,3 ,8,8/27/2015 22:30,Completed,0:01:04,,,,,,,
20150113,0 ,9,8/27/2015 22:33,Completed,0:01:27,,,,,,,
20150335,3 ,1,9/17/2015 18:42,Completed,0:00:40,,,,,,,
20150908,1 ,1,8/25/2015 16:18,Completed,0:01:48,,,,,,,
20150908,2 ,2,8/25/2015 16:19,Completed,0:00:38,,,,,,,
20150908,2 ,3,8/25/2015 16:19,Completed,0:00:37,,,,,,,
20150908,1 ,4,8/25/2015 16:20,Completed,0:00:27,,,,,,,
20150908,1 ,5,8/25/2015 16:21,Completed,0:00:50,,,,,,,
20150908,2 ,6,8/25/2015 16:22,Completed,0:00:38,,,,,,,
20150908,3 ,7,8/25/2015 16:23,Completed,0:00:27,,,,,,,
20150908,2 ,8,8/26/2015 10:20,Completed,0:01:30,,,,,,,
20150908,1 ,9,8/26/2015 10:22,Completed,0:01:58,,,,,,,
20150908,2 ,10,8/26/2015 10:23,Completed,0:00:32,,,,,,,
20150908,2 ,11,8/26/2015 10:24,Completed,0:00:19,,,,,,,
20150908,1 ,12,8/26/2015 10:25,Completed,0:01:26,,,,,,,
20150908,3 ,13,8/26/2015 10:26,Completed,0:00:31,,,,,,,
20150908,1 ,14,9/18/2015 21:55,Completed,0:00:55,,,,,,,
20150908,0 ,15,9/18/2015 21:56,Completed,0:00:27,,,,,,,
20150908,0 ,16,9/18/2015 21:57,Completed,0:00:32,,,,,,,
20150908,0 ,17,9/18/2015 21:58,Completed,0:00:34,,,,,,,
20150908,2 ,18,9/18/2015 21:59,Completed,0:00:39,,,,,,,
20150728,3 ,1,9/2/2015 13:13,Completed,0:01:17,,,,,,,
20150728,2 ,2,9/2/2015 13:14,Completed,0:00:44,,,,,,,
20150728,1 ,3,9/2/2015 13:15,Completed,0:00:33,,,,,,,
20150728,2 ,4,9/19/2015 13:54,Completed,0:00:50,,,,,,,
20150617,1 ,1,8/28/2015 19:18,Completed,0:02:29,,,,,,,
20150617,1 ,2,8/28/2015 19:20,Completed,0:01:36,,,,,,,
20150617,3 ,3,8/28/2015 19:22,Completed,0:01:16,,,,,,,
20150300,2 ,1,8/29/2015 16:26,Completed,0:00:18,,,,,,,
20150300,0 ,2,8/29/2015 16:27,Completed,0:00:21,,,,,,,
20150300,1 ,3,8/29/2015 17:13,Completed,0:00:15,,,,,,,
20150300,0 ,4,8/29/2015 17:14,Completed,0:00:24,,,,,,,
20150300,1 ,5,8/29/2015 17:15,Completed,0:00:15,,,,,,,
20150300,1 ,6,8/29/2015 17:17,Completed,0:00:57,,,,,,,
20150300,1 ,7,8/29/2015 17:18,Completed,0:00:21,,,,,,,
20150300,1 ,8,8/29/2015 17:19,Completed,0:00:10,,,,,,,
20150300,1 ,9,8/29/2015 17:21,Completed,0:01:20,,,,,,,
20150300,1 ,10,8/29/2015 17:45,Completed,0:00:15,,,,,,,
20150300,3 ,11,8/29/2015 19:02,Completed,0:00:48,,,,,,,
20150300,2 ,12,8/29/2015 19:05,Completed,0:00:25,,,,,,,
20150300,2 ,13,8/29/2015 19:11,Completed,0:00:14,,,,,,,
20150300,2 ,14,8/29/2015 19:32,Completed,0:00:10,,,,,,,
20150300,1 ,15,8/29/2015 19:33,Completed,0:00:09,,,,,,,
20150300,1 ,16,8/29/2015 20:10,Completed,0:00:43,,,,,,,
20150300,0 ,17,8/29/2015 20:14,Completed,0:00:26,,,,,,,
20150869,0 ,1,8/31/2015 4:37,Completed,0:00:07,,,,,,,
20150869,0 ,2,8/31/2015 4:39,Completed,0:00:07,,,,,,,
20150869,0 ,3,8/31/2015 4:39,Completed,0:00:07,,,,,,,
20150768,1 ,1,8/31/2015 2:46,Completed,0:00:46,,,,,,,
20150768,1 ,2,8/31/2015 3:03,Completed,0:15:01,,,,,,,
20151151,0 ,1,8/28/2015 17:02,Completed,0:15:03,,,,,,,
20151151,2 ,2,8/30/2015 15:22,Completed,0:00:31,,,,,,,
20151151,1 ,3,8/30/2015 15:23,Completed,0:01:29,,,,,,,
20151151,0 ,4,8/30/2015 15:24,Completed,0:00:44,,,,,,,
20151151,3 ,5,8/30/2015 15:26,Completed,0:01:14,,,,,,,
20151151,1 ,6,9/19/2015 14:53,Completed,0:01:53,,,,,,,
20151151,1 ,7,9/19/2015 14:55,Completed,0:01:28,,,,,,,
20151151,1 ,8,9/19/2015 14:56,Completed,0:00:44,,,,,,,
20151151,1 ,9,9/19/2015 14:57,Completed,0:00:41,,,,,,,
20151151,3 ,10,9/19/2015 14:58,Completed,0:00:35,,,,,,,
20151151,3 ,11,9/19/2015 14:59,Completed,0:00:58,,,,,,,
20151151,2 ,12,9/19/2015 15:00,Completed,0:00:46,,,,,,,
20151151,0 ,13,9/19/2015 15:03,Completed,0:01:27,,,,,,,
20151151,1 ,14,9/19/2015 15:04,Completed,0:00:58,,,,,,,
20151151,2 ,15,9/19/2015 15:04,Completed,0:00:14,,,,,,,
20151151,1 ,16,9/19/2015 15:05,Completed,0:00:47,,,,,,,
20151151,2 ,17,9/19/2015 15:06,Completed,0:00:16,,,,,,,
20151151,2 ,18,9/19/2015 15:07,Completed,0:00:24,,,,,,,
20151151,2 ,19,9/19/2015 15:07,Completed,0:00:21,,,,,,,
20151151,2 ,20,9/19/2015 15:08,Completed,0:00:23,,,,,,,
20151151,3 ,21,9/19/2015 15:08,Completed,0:00:25,,,,,,,
20151151,2 ,22,9/19/2015 15:09,Completed,0:00:18,,,,,,,
20151151,2 ,23,9/19/2015 15:10,Completed,0:00:16,,,,,,,
20150563,2 ,1,8/30/2015 20:16,Completed,0:07:36,,,,,,,
20150563,1 ,2,8/30/2015 20:25,Completed,0:08:08,,,,,,,
20150563,2 ,3,8/30/2015 20:52,Completed,0:14:41,,,,,,,
20150563,2 ,4,8/30/2015 21:02,Completed,0:08:20,,,,,,,
20150563,3 ,5,8/30/2015 21:04,Completed,0:01:24,,,,,,,
20150563,3 ,6,8/30/2015 21:05,Completed,0:00:49,,,,,,,
20150563,2 ,7,8/30/2015 21:06,Completed,0:00:29,,,,,,,
20150563,1 ,8,8/30/2015 21:12,Completed,0:00:46,,,,,,,
20150563,2 ,9,8/30/2015 21:14,Completed,0:01:02,,,,,,,
20150563,1 ,10,8/30/2015 21:15,Completed,0:01:00,,,,,,,
20150563,2 ,11,8/30/2015 21:18,Completed,0:02:34,,,,,,,
20150563,3 ,12,8/30/2015 21:28,Completed,0:09:10,,,,,,,
20150563,2 ,13,8/30/2015 21:37,Completed,0:08:43,,,,,,,
20150563,3 ,14,8/30/2015 21:38,Completed,0:00:20,,,,,,,
20150563,1 ,15,9/18/2015 22:11,Completed,0:00:44,,,,,,,
20151030,2 ,1,8/22/2015 16:14,Completed,0:01:02,,,,,,,
20151030,2 ,2,8/22/2015 16:15,Completed,0:01:29,,,,,,,
20151030,1 ,3,8/22/2015 16:16,Completed,0:00:46,,,,,,,
20151030,0 ,4,8/22/2015 16:20,Completed,0:01:02,,,,,,,
20150525,0 ,1,8/30/2015 12:50,Completed,0:04:01,,,,,,,
20150525,2 ,2,8/30/2015 12:56,Completed,0:02:44,,,,,,,
20150525,2 ,3,8/30/2015 13:10,Completed,0:12:53,,,,,,,
20150525,2 ,4,8/30/2015 13:44,Completed,0:02:25,,,,,,,
